C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
260,0,0,0,0,0,0.4582748930294858,0.9203955438022241,0.551859731656533
261,0,0,0,0,0,0.37537249226269875,0.9207947936698327,0.5555719433793954
262,0,0,0,0,0,0.2684280842814827,0.9211731397558279,0.5593344155392594
263,0,0,0,0,0,0.1272821452193255,0.9214499830575996,0.5631549573771053
264,0,0,0,0,0,0,0.9217156320518691,0.5668968767437702
265,0,0,0,0,0,0,0.9219396363917053,0.5706691339075897
266,0,0,0,0,0,0,0.9221469844977778,0.5745303977525277
267,0,0,0,0,0,0,0.9223502589442967,0.5784101166639123
268,0,0,0,0,0,0,0.9225677614818909,0.5823290427642681
269,0,0,0,0,0,0,0.9227738113287355,0.5863308083437441
270,0,0,0,0,0,0,0.9228813747549636,0.5903796868645502
271,0,0,0,0,0,0,0.9229761514282203,0.5944495539740446
