C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
169,0,0,0,0,6613.306213858603,11655.785525192621,9385.281155771525,2979.2949407811784
170,0,0,0,0,6498.055888151038,11667.259552956284,9506.244563236038,3016.115777565343
171,0,0,0,0,6383.409491291409,11675.733239631114,9628.807928999513,3053.9036666411394
172,0,0,0,0,6264.930266097114,11682.773134754358,9752.324573732869,3092.6847460710633
173,0,0,0,0,6149.618257135996,11689.827078563067,9876.653719669379,3132.4859312078684
174,0,0,0,0,6032.767068003445,12533.794226833079,9992.582624774097,3173.334938355941
175,0,0,0,0,5910.4669299566185,12769.049628057857,10110.80653514429,3215.20451968525
176,0,0,0,0,5785.690571676658,12821.956958969275,10236.472472685558,3257.9221981536202
177,0,0,0,0,5658.277259385967,12873.468037874482,10361.071318119366,3301.7527428666267
178,0,0,0,0,5529.871079392338,12918.98789258495,10486.79210489835,3346.726434871977
179,0,0,0,0,5400.03393089434,12952.393892961258,10605.695832902316,3392.8744696232384
180,0,0,0,0,5274.418647406887,12970.253553056564,10731.73626940629,3440.2289873596637
181,0,0,0,0,5148.868552448195,12986.759329886023,10836.752339963745,3488.823106952879
182,0,0,0,0,5025.326077578093,13000.103909582109,10941.940765573978,3538.6909613371963
183,0,0,0,0,4898.955069660032,13016.176271116077,11050.788048407028,3589.8677350695325
184,0,0,0,0,4764.057938180246,13029.52312106262,11165.09219589697,3640.93873252109
185,0,0,0,0,4626.411620476681,13032.825787019998,11276.185980486194,3676.871016853731
186,0,0,0,0,4488.5425454746855,13040.936402280928,11383.025332241017,3713.615985943647
187,0,0,0,0,4349.455097903837,13045.944578606523,11493.170153121502,3751.20318009753
188,0,0,0,0,4209.117357329265,13047.059638041206,11610.849900572231,3789.6630439169157
189,0,0,0,0,4067.51349044685,13043.181402494976,11711.54437242675,3829.0268939841158
190,0,0,0,0,3924.7461571621207,13033.39315825602,11825.02833927307,3869.326956394427
191,0,0,0,0,3778.084868421505,13018.29805115324,11939.13218632947,3910.596388827867
192,0,0,0,0,3628.726428009107,13001.014993652927,12045.350976903646,3952.8693039860455
193,0,0,0,0,3470.5089258482626,12982.539300715944,12147.221184126338,3996.180794494623
194,0,0,0,0,3308.2515360219977,12949.307691059494,12253.064178574163,4040.566959388559
195,0,0,0,0,3145.009272726179,12917.754336059967,12369.876484495599,4086.0649322966597
