J,Ct(B=10°),Ct(B=20°),Ct(B=30°),Ct(B=40°),Ct(B=50°),Ct(B=60°),Ct(B=70°),Ct(B=80°)
1.118181818181818,0.0,0.0,0.09995376419125036,0.25274424774434545,0.2454289340829909,0.17848627793983665,0.10837251879990725,0.05763618953911078
1.1318181818181816,0.0,0.0,0.09572993328079236,0.2510145503088449,0.24753436310839946,0.1801275918368811,0.10909528697603631,0.05741790964913754
1.1454545454545453,0.0,0.0,0.09153969951541906,0.2491591973913249,0.24935915296988495,0.18180605940961178,0.10984013977436881,0.0571989206639421
1.159090909090909,0.0,0.0,0.08731936792754567,0.24735898521934602,0.25162874410282776,0.18352226431932056,0.11060739843321647,0.05697926242934389
1.1727272727272726,0.0,0.0,0.08295671162566208,0.2455152627777068,0.2535932241786032,0.18527679895031704,0.11139739022366203,0.05675897546625049
1.1863636363636363,0.0,0.0,0.07839928973429065,0.24369165064754392,0.2555184844968833,0.18707026452618258,0.11221044854234094,0.05653810098690541
1.2,0.0,0.0,0.07355638434358579,0.24167331915733128,0.2571525259277372,0.1889032712275918,0.1130469130038715,0.05631668091160639
1.2136363636363634,0.0,0.0,0.0687534942820166,0.23947831774530676,0.2588542640441286,0.19077643831186844,0.11390712953317739,0.05609475788592918
1.227272727272727,0.0,0.0,0.06393707542317752,0.2372335276358022,0.2604252530268145,0.19269039423443443,0.11479145045793758,0.05587237529849036
1.2409090909090907,0.0,0.0,0.05910300826574447,0.2348326943343579,0.2620593153342312,0.19464577677230996,0.11570023460139114,0.0556505343048851
1.2545454545454544,0.0,0.0,0.05415895797835539,0.2321779209621802,0.2638209679342337,0.1966432331498172,0.11663384737571436,0.055431893853403455
1.268181818181818,0.0,0.0,0.04927171255800731,0.2296381884440433,0.2651310212075986,0.19868342016663737,0.11759266087618209,0.05521275364502398
1.2818181818181817,0.0,0.0,0.04435936263093877,0.227067618027785,0.2663337375510768,0.20076700432836955,0.11857705397631915,0.0549861285623591
1.2954545454545452,0.0,0.0,0.03931873140720145,0.22447712138484274,0.2675548635591273,0.20289466197973477,0.11958741242423973,0.05475850781899003
1.3090909090909089,0.0,0.0,0.03427237565786522,0.22167447355788347,0.2686400865590705,0.20506267663760924,0.12062412894037063,0.05453635467429774
1.3227272727272725,0.0,0.0,0.029316140456089428,0.21868118275043572,0.2702043170892123,0.2072665808547106,0.12168760331674752,0.054330751768120224
1.3363636363636362,0.0,0.0,0.024425323507119352,0.2156833951788459,0.2712199022449487,0.20951555823271029,0.12277824251807087,0.054117474567170566
1.3499999999999999,0.0,0.0,0.01965944515842267,0.21263825574604014,0.2721339401627934,0.21181030363227876,0.12389549484241212,0.05390558725157745
1.3636363636363635,0.0,0.0,0.014914374364144528,0.20956175511238867,0.2728432460558925,0.21414727511898582,0.125038134798613,0.053697565891001886
1.3772727272727272,0.0,0.0,0.010105196483227503,0.20670543381404669,0.27337460203242925,0.21651897416550026,0.12620685554411362,0.053501633445902745
1.3909090909090907,0.0,0.0,0.005237527504141238,0.2037850279746585,0.2738288526828566,0.21893729355665317,0.12740377575102024,0.053332288424029865
1.4045454545454543,0.0,0.0,0.0003025997297504376,0.20065449287422935,0.2741965410510169,0.22140290512264474,0.12862927985566094,0.053174504440050716
1.418181818181818,0.0,0.0,0.0,0.19759613739307544,0.27453332619317,0.22391649005885003,0.1298837978646834,0.05306440873930888
1.4318181818181817,0.0,0.0,0.0,0.194343397793274,0.2747073813238831,0.22647873905815064,0.1311677545407868,0.05296299140269686
1.4454545454545453,0.0,0.0,0.0,0.19090111566619758,0.27479442322102615,0.2290903524362547,0.13248158199885532,0.05287038879672224
1.459090909090909,0.0,0.0,0.0,0.1875324935913075,0.2748081072371528,0.2317520402662048,0.13382571981555685,0.05278674078618357
1.4727272727272724,0.0,0.0,0.0,0.18416065385729508,0.27469150440293433,0.2343717338515695,0.13520061514192389,0.05271219082366434
1.486363636363636,0.0,0.0,0.0,0.18088492360169417,0.2744154986871524,0.23711331515071257,0.13660672281920677,0.052692466568410465
1.4999999999999998,0.0,0.0,0.0,0.17749707798976916,0.273955334306748,0.2397817215172511,0.13804450549819966,0.052702408871182084
1.5136363636363634,0.0,0.0,0.0,0.17403680414596537,0.27348438828122323,0.24257632248859473,0.13951388453820662,0.05272457283388343
1.5272727272727271,0.0,0.0,0.0,0.17058538097369194,0.27296352137219165,0.2453782631633097,0.14101096720564135,0.052759153640192985
1.5409090909090908,0.0,0.0,0.0,0.16685214941477958,0.2723835124506217,0.24811590041469506,0.14254066544251923,0.05280635127867064
1.5545454545454545,0.0,0.0,0.0,0.16299753321926935,0.2718146899385108,0.2509930078879782,0.14410345391350293,0.052866085574500704
1.568181818181818,0.0,0.0,0.0,0.159125571864806,0.27129318369534566,0.25386804316192413,0.14569981535201568,0.052938651014383116
1.5818181818181816,0.0,0.0,0.0,0.15524364717509923,0.2708563157117002,0.2567784134748462,0.14733024069737585,0.05302436628069962
1.5954545454545452,0.0,0.0,0.0,0.15136720579109056,0.2975860903788141,0.2597286179642997,0.14899522923764205,0.05312344441862602
1.609090909090909,0.0,0.0,0.0,0.14752063873041737,0.2986405932877901,0.2626637854753422,0.1506992154823506,0.05323610359951402
1.6227272727272726,0.0,0.0,0.0,0.14369555836262654,0.2995770176046303,0.26540935014638317,0.15244526589092197,0.05341679834919342
1.6363636363636362,0.0,0.0,0.0,0.13988066370421176,0.30029166801241397,0.26826239219119774,0.15422849667389224,0.05364146188814688
1.6499999999999997,0.0,0.0,0.0,0.13589489004830124,0.3010398809975649,0.27146791335539333,0.1560494983585012,0.05388409274234116
1.6636363636363634,0.0,0.0,0.0,0.13179797719121614,0.30165520740314117,0.274427568547777,0.15790887213893282,0.05414413304814186
1.677272727272727,0.0,0.0,0.0,0.12763562520272378,0.3021061805238877,0.2773399315402883,0.15980723008719577,0.0544218732362837
1.6909090909090907,0.0,0.0,0.0,0.12343980847207466,0.3024488685815684,0.280311391770296,0.16174519538919302,0.05471761066763151
1.7045454545454544,0.0,0.0,0.0,0.11927423209546656,0.30267766060285184,0.28335110067497443,0.16372340257834564,0.05503164977479779
1.718181818181818,0.0,0.0,0.0,0.11509038690465577,0.30275281387727077,0.28637148580472593,0.16574249778097525,0.0553643022107001
1.7318181818181817,0.0,0.0,0.0,0.11102201983395982,0.3028685539735889,0.2895566745843001,0.1678031389711743,0.055715887002672784
1.7454545454545451,0.0,0.0,0.0,0.10691977160344011,0.30298176936041543,0.2924675139301421,0.1699059962356103,0.056105641177425676
1.7590909090909088,0.0,0.0,0.0,0.10279374576338068,0.3029076738521311,0.29531510942525707,0.17205175204874149,0.05660310535919506
1.7727272727272725,0.0,0.0,0.0,0.09864660544431912,0.30249245082766585,0.29799360492089505,0.174241101558938,0.057121102400623916
1.7863636363636362,0.0,0.0,0.0,0.09448033032694453,0.3019448666877504,0.30068495846761273,0.17647475288604175,0.057660025393744686
1.7999999999999998,0.0,0.0,0.0,0.09030641058535903,0.30123946686170444,0.3032625029727252,0.17875342743092015,0.05822027164783974
1.8136363636363635,0.0,0.0,0.0,0.08596605928373818,0.29992137596280266,0.3060746894242551,0.18107786019760752,0.0588022479604894
1.827272727272727,0.0,0.0,0.0,0.08145396707061063,0.298500393988775,0.3090250652237423,0.18344880012865977,0.05940637084871683
1.8409090909090906,0.0,0.0,0.0,0.07662022711382148,0.29700460058625566,0.3115556608967387,0.18586701045438705,0.06003306679136635
1.8545454545454543,0.0,0.0,0.0,0.07175945458000495,0.295678862336627,0.3139310180870558,0.1883332690566705,0.06068277248189823
1.868181818181818,0.0,0.0,0.0,0.0668888683588402,0.2941487879495368,0.3167479565951318,0.19084836884811016,0.06135593509213139
1.8818181818181816,0.0,0.0,0.0,0.062006009869195196,0.29252419214781084,0.3194199139553087,0.19341311816730125,0.06205301254749651
1.8954545454545453,0.0,0.0,0.0,0.05706455556071012,0.29079729773544494,0.32199383262249903,0.196028341191083,0.06277447381439431
1.909090909090909,0.0,0.0,0.0,0.05208400598802702,0.28912966507252424,0.3243574973852279,0.19869487836466132,0.06352079920029174
1.9227272727272724,0.0,0.0,0.0,0.04718892689164307,0.2872485896582539,0.32653618536103957,0.20141358685056263,0.06429248066722393
1.936363636363636,0.0,0.0,0.0,0.042205567939197094,0.28516458188769445,0.32870984523695623,0.20418270189423554,0.06509002215941444
1.9499999999999997,0.0,0.0,0.0,0.03715317775751891,0.2827162851240784,0.33060109764480655,0.20699996179152322,0.06591393994576752
1.9636363636363634,0.0,0.0,0.0,0.03210335784794602,0.2802596582947961,0.3323597581242949,0.209871573063509,0.06676463028815358
1.977272727272727,0.0,0.0,0.0,0.027154577539891173,0.2780449569747356,0.33461090618443906,0.21279844974483675,0.06764188125841332
1.9909090909090907,0.0,0.0,0.0,0.022245626768411117,0.2757060611749572,0.33736907755658013,0.2157815466273602,0.06854704341210262
2.0045454545454544,0.0,0.0,0.0,0.017373803450692376,0.2733330576666027,0.33982070534398445,0.2188217745429101,0.06948068255215498
2.018181818181818,0.0,0.0,0.0,0.012495065760768809,0.2709477771736051,0.3421291774603787,0.22192012636420094,0.07044337871070004
2.0318181818181817,0.0,0.0,0.0,0.0076333233738172185,0.2685536046454443,0.34404414776056746,0.2250775956528575,0.0714357265981935
2.045454545454545,0.0,0.0,0.0,0.0028103089281090446,0.26599772357086787,0.346031348608661,0.2282951974375803,0.07245833607383158
2.0590909090909086,0.0,0.0,0.0,0.0,0.26346009679202204,0.3479281107480209,0.23157396891149998,0.07351183263888413
2.0727272727272723,0.0,0.0,0.0,0.0,0.2608745948422111,0.3496800877421157,0.2349149701639887,0.07459685795429166
2.086363636363636,0.0,0.0,0.0,0.0,0.25827078615913884,0.3512399288918001,0.23831928494905497,0.07571407038396186
2.0999999999999996,0.0,0.0,0.0,0.0,0.2556583746423981,0.35280855424775803,0.24178802149260628,0.07686414556530388
2.1136363636363633,0.0,0.0,0.0,0.0,0.25286405520968813,0.3542245060229535,0.24532231334103838,0.07804777700865057
2.127272727272727,0.0,0.0,0.0,0.0,0.2499199120293001,0.35548833622815873,0.24892332025379535,0.07926567672733702
2.1409090909090907,0.0,0.0,0.0,0.0,0.24705332536939342,0.3565619591910581,0.2522982930455111,0.08051857590033472
2.1545454545454543,0.0,0.0,0.0,0.0,0.24407833160209105,0.3574144584318376,0.2555207045832323,0.08180722556948235
2.168181818181818,0.0,0.0,0.0,0.0,0.24083234587707697,0.35821767622044903,0.2588011572472851,0.08313239737350447
2.1818181818181817,0.0,0.0,0.0,0.0,0.2376900423899549,0.3590653593817654,0.2621407695519234,0.08414302786607945
2.1954545454545453,0.0,0.0,0.0,0.0,0.23459760286249212,0.3599919815950949,0.26554068567265754,0.08505649973391863
2.209090909090909,0.0,0.0,0.0,0.0,0.2314859422617981,0.360766373196909,0.26876839207980646,0.08599387331421875
2.222727272727272,0.0,0.0,0.0,0.0,0.22835344494918366,0.3614317901639632,0.27223560999398827,0.0869557761033462
2.236363636363636,0.0,0.0,0.0,0.0,0.22504999489052155,0.3619603528811824,0.27575682796730006,0.08794285449250817
2.2499999999999996,0.0,0.0,0.0,0.0,0.2214521608406446,0.3624931667529571,0.27933185453082154,0.08895577442616484
2.2636363636363632,0.0,0.0,0.0,0.0,0.21786944226652413,0.3632124959252301,0.2829527937942181,0.08999522190695726
2.277272727272727,0.0,0.0,0.0,0.0,0.21420091317479026,0.3639335498393829,0.28639270257305494,0.09106190352376577
2.2909090909090906,0.0,0.0,0.0,0.0,0.21060211252086583,0.36447502539589677,0.2901113002274888,0.09215654700446228
2.3045454545454542,0.0,0.0,0.0,0.0,0.20705857138383832,0.3649355135174763,0.2938474108574311,0.09327990179503845
2.318181818181818,0.0,0.0,0.0,0.0,0.203450154198721,0.3652947583066838,0.2976347011369643,0.09443273966692012
2.3318181818181816,0.0,0.0,0.0,0.0,0.1998606456563351,0.3655600642520773,0.3014720851319469,0.09561585535438806
2.3454545454545452,0.0,0.0,0.0,0.0,0.19615113360380287,0.36578047906121713,0.3053393157082386,0.09683006722418716
2.359090909090909,0.0,0.0,0.0,0.0,0.19254078515375603,0.36600133372610355,0.3092319852000942,0.09807621797954469
2.3727272727272726,0.0,0.0,0.0,0.0,0.1888822459142473,0.3924254287800238,0.31286164829096597,0.09935517540099352
2.3863636363636362,0.0,0.0,0.0,0.0,0.18505310341802422,0.3997911314577337,0.316563166592563,0.10066608637564621
2.4,0.0,0.0,0.0,0.0,0.18114643198130992,0.4014476276186545,0.3204976902116839,0.1020035507528377
2.413636363636363,0.0,0.0,0.0,0.0,0.17715719912786845,0.4030604079835197,0.3243988038297916,0.10337585829127169
2.427272727272727,0.0,0.0,0.0,0.0,0.1731368801941072,0.4044856067844157,0.3283350447449873,0.1047839570720253
2.4409090909090905,0.0,0.0,0.0,0.0,0.1690717585119734,0.40553152821764243,0.33205784772076985,0.10622882380566362
2.454545454545454,0.0,0.0,0.0,0.0,0.16513882084028617,0.40609070324827773,0.336004096673286,0.10771146478341354
2.468181818181818,0.0,0.0,0.0,0.0,0.16120792418155058,0.4066074890221961,0.3392920855912049,0.10923291693688274
2.4818181818181815,0.0,0.0,0.0,0.0,0.15733988487948083,0.40702529964796136,0.34258547084037544,0.11079424894736128
2.495454545454545,0.0,0.0,0.0,0.0,0.15338328593824074,0.40752851545415136,0.34599341267061984,0.11239656242179948
2.509090909090909,0.0,0.0,0.0,0.0,0.14915973928476056,0.4079463971600694,0.34957220559463686,0.11399556410560284
2.5227272727272725,0.0,0.0,0.0,0.0,0.14485011729262887,0.40804980161054827,0.3530504840204059,0.11512058194386403
2.536363636363636,0.0,0.0,0.0,0.0,0.14053352090577134,0.408303740012108,0.35639555875708917,0.11627104444465637
2.55,0.0,0.0,0.0,0.0,0.13617877801921124,0.4084605429487455,0.3598441257097353,0.11744787649690895
2.5636363636363635,0.0,0.0,0.0,0.0,0.13178488922366247,0.40849545477742655,0.36352860660325526,0.11865203130246915
2.577272727272727,0.0,0.0,0.0,0.0,0.12735135878806014,0.40837402959526736,0.36668128890983814,0.11988448936436895
2.5909090909090904,0.0,0.0,0.0,0.0,0.12288140093123671,0.40806756565681745,0.3702344024797087,0.12114625966193542
2.604545454545454,0.0,0.0,0.0,0.0,0.11828952571150055,0.4075949470889614,0.3738069241196999,0.1224383803418433
2.6181818181818177,0.0,0.0,0.0,0.0,0.11361320432310001,0.4070538251327966,0.3771325694654906,0.12376191945190904
2.6318181818181814,0.0,0.0,0.0,0.0,0.1086595111315323,0.40647536249079136,0.3803220633271092,0.1251179757207716
2.645454545454545,0.0,0.0,0.0,0.0,0.10357933152885598,0.4054349011243072,0.3836359427261046,0.12650767938712937
2.6590909090909087,0.0,0.0,0.0,0.0,0.09846831614041608,0.4044469848843366,0.38729326455606294,0.12793219308218104
