C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
170,0,0,0,0,0.9193066565554091,0.8203834731578784,0.5363312795370295,0.2356944827407086
171,0,0,0,0,0.9191229509555168,0.8243242082952672,0.5407466807261385,0.2384544253217905
172,0,0,0,0,0.9187875282173599,0.8282669379042505,0.5451507856538036,0.24123180722637216
173,0,0,0,0,0.9183297471619591,0.8323184723351916,0.5496398375138646,0.24400722067996994
174,0,0,0,0,0.9178359056949742,0.8362404903221842,0.5541564696462434,0.24679237246747987
175,0,0,0,0,0.9172348906076566,0.8401165121064551,0.5586128289709903,0.2496384159986243
176,0,0,0,0,0.9165188697598966,0.844033127147159,0.5630338114341131,0.25251636907895175
177,0,0,0,0,0.9158266539019841,0.8478788981306673,0.5674478837237554,0.2553410924476809
178,0,0,0,0,0.9150161647476361,0.8515918642771069,0.5720250490388645,0.2581854611799391
179,0,0,0,0,0.913995836741433,0.8553345434791396,0.5765647076951401,0.26112610760049876
180,0,0,0,0,0.912926591271862,0.8591839519433546,0.5809097825740293,0.2641127182687779
181,0,0,0,0,0.911680090802211,0.862830468386208,0.5852064025223314,0.2670033329062424
182,0,0,0,0,0.9103113187409545,0.8664654289529105,0.5894758650846891,0.26988472651769885
183,0,0,0,0,0.9088358477329515,0.8701032716308442,0.5937599123468774,0.2722986717095218
184,0,0,0,0,0.9072238949858159,0.8740741316129146,0.5980897053491783,0.2747308950598312
185,0,0,0,0,0.9054714639558368,0.873847554469304,0.6011683250990025,0.2771472757713351
186,0,0,0,0,0.9032274708431356,0.8762494797198404,0.6050561222721099,0.2797141931816932
187,0,0,0,0,0.9004853305839259,0.8785152869494485,0.608910942340138,0.2822781134525526
188,0,0,0,0,0.8974350001543747,0.8805775230412906,0.6127741439850131,0.28477900304211873
189,0,0,0,0,0.8938792708587625,0.8825657317656572,0.6165627529732092,0.28753424488824314
190,0,0,0,0,0.8898494115932265,0.8845271507790493,0.6203802079151681,0.290332369341116
191,0,0,0,0,0.8851782721428527,0.8864212894385387,0.6242141258053954,0.29301565327290047
192,0,0,0,0,0.8799645690059835,0.8881088120587689,0.628032095679517,0.2952247680825563
193,0,0,0,0,0.8738729162936932,0.8897510673986547,0.6318710943461029,0.2977959150198932
194,0,0,0,0,0.8668857021914715,0.8914393081784739,0.635761610459219,0.3003837428659663
195,0,0,0,0,0.859137616173582,0.8930230043786233,0.6396253625876613,0.3029847963748776
196,0,0,0,0,0.8499839825462178,0.8944376898167963,0.6434198695702222,0.30557860462790065
197,0,0,0,0,0.8399873778156315,0.8958430072119699,0.6472693894499956,0.3081829745297297
198,0,0,0,0,0.8287947081463628,0.8972886327156177,0.6509463850586328,0.3107686455021861
199,0,0,0,0,0.8160441920078654,0.8985976530657143,0.6544428593083463,0.3133842445123322
200,0,0,0,0,0.8019284908916475,0.8997833620166041,0.6579105223887219,0.31602384771997255
201,0,0,0,0,0.7833452437431211,0.9009664051105556,0.6614761441953304,0.3186802582047587
202,0,0,0,0,0.7660940455128294,0.9022051340368881,0.6651335943145708,0.32087958397443944
203,0,0,0,0,0.7430089145216705,0.9032767183896221,0.6687336806754838,0.32216615922245895
204,0,0,0,0,0.721377705743535,0.9042788244491339,0.6723804130834969,0.32410829587466006
205,0,0,0,0,0.6967816857528193,0.9051586042541255,0.6760930922258914,0.32605632261141093
206,0,0,0,0,0.6683067423519369,0.9060065199492572,0.6798112876570048,0.32802064344127246
207,0,0,0,0,0.6358766170785581,0.9073054106833048,0.6838480133805166,0.3299316237967416
208,0,0,0,0,0.5982513250364896,0.9088093057023641,0.6880087838198897,0.33184870275252826
209,0,0,0,0,0.5543629062160679,0.9099957147186046,0.6920009534666345,0.3337980767120573
210,0,0,0,0,0.5024749769408342,0.9110785586676705,0.6959715141393118,0.33578009565105543
211,0,0,0,0,0.43975341231588466,0.9121982042439756,0.6979308616899492,0.3377787988549837
212,0,0,0,0,0.3559899799237044,0.9132861865253286,0.701198034141833,0.3397618818010916
213,0,0,0,0,0.2476631518865873,0.9142109807995884,0.7044674544115027,0.3417780412196242
214,0,0,0,0,0.10077943432253736,0.9151120380565055,0.707588611157838,0.34383953996172156
215,0,0,0,0,0,0.9158195271345454,0.7105357692273337,0.34588854882625264
216,0,0,0,0,0,0.9164237467046935,0.7134938385085332,0.3478830845873423
217,0,0,0,0,0,0.9169618447428605,0.7165043325301467,0.3498988393656916
218,0,0,0,0,0,0.9174661391713825,0.7195576041253514,0.35147539209394
219,0,0,0,0,0,0.917913780214246,0.7226045966493571,0.3530781283804003
220,0,0,0,0,0,0.9182892209575533,0.7256860353428711,0.35470992443798205
221,0,0,0,0,0,0.918633295009303,0.7288424766476653,0.35628105708972646
222,0,0,0,0,0,0.9189136237153828,0.7320020657280634,0.357921514971141
223,0,0,0,0,0,0.9191603431461801,0.7351556189931758,0.3596719482139754
224,0,0,0,0,0,0.9193330359532761,0.7382619953331758,0.36146946427594506
225,0,0,0,0,0,0.91947495104578,0.7414418396319559,0.3632586501858575
226,0,0,0,0,0,0.9196695416498208,0.7446912240088892,0.3650061187032019
227,0,0,0,0,0,0.9198541680089525,0.747916109480293,0.36679608315725626
228,0,0,0,0,0,0.9198934628786084,0.7509237967130433,0.36860032429338085
229,0,0,0,0,0,0.9198791405002665,0.7540344397621485,0.3703960976559927
230,0,0,0,0,0,0.9197611428712076,0.7573128221605885,0.3722785286473435
231,0,0,0,0,0,0.9196069477688738,0.7606023127700943,0.3741044123214711
232,0,0,0,0,0,0.9194268949337264,0.7638110014282565,0.3758622001090096
233,0,0,0,0,0,0.9191594686883938,0.7670254788018097,0.3775334493795812
234,0,0,0,0,0,0.9188572235687904,0.7702904215998462,0.37916011156284274
235,0,0,0,0,0,0.9185814255995199,0.7735971275538772,0.3808350240653772
236,0,0,0,0,0,0.9182958929485534,0.7770315096757635,0.3825061928698233
237,0,0,0,0,0,0.9181483829500046,0.7809141808108813,0.3842058244304034
238,0,0,0,0,0,0.9179369213715349,0.7818301621256224,0.3859491787230174
239,0,0,0,0,0,0.9175394717718669,0.7845813756172878,0.3877423074591329
240,0,0,0,0,0,0.9170748463316505,0.7872792890219356,0.3883775458144058
241,0,0,0,0,0,0.9165090444918903,0.7899318841084306,0.3899717550136995
242,0,0,0,0,0,0.9157897169093409,0.7925719412739909,0.3912000177123676
243,0,0,0,0,0,0.9149628399084498,0.7951675794649766,0.392511072170625
244,0,0,0,0,0,0.9138928208136051,0.7977949111644159,0.39388862823203247
245,0,0,0,0,0,0.912145790852769,0.8004767472171417,0.39528327988161016
246,0,0,0,0,0,0.9155067917623898,0.8031220201585481,0.3967113193455954
