C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
218,0,0,0,0,0,0.9314266811651761,0.7577288474535278,0.24031398788743658
219,0,0,0,0,0,0.9317880396850747,0.7599715966207706,0.24256214828380301
220,0,0,0,0,0,0.9321191183095647,0.762140791168711,0.2446288559341484
221,0,0,0,0,0,0.932535238417878,0.764271167606096,0.24633459579656952
222,0,0,0,0,0,0.9329994192187899,0.7664078510796701,0.2480863071435948
223,0,0,0,0,0,0.9333552527477185,0.7677078407830843,0.2498862351479653
224,0,0,0,0,0,0.9336328535202325,0.7695670647846333,0.25173664045320854
225,0,0,0,0,0,0.9339366716601681,0.7714640592265065,0.2536397987895302
226,0,0,0,0,0,0.9342801298249902,0.7733828412368958,0.25559799988088416
227,0,0,0,0,0,0.9345754594052141,0.7751732378898453,0.2576135473002541
228,0,0,0,0,0,0.9347889715105362,0.7764269139905164,0.25968875803672586
229,0,0,0,0,0,0.9349907038075271,0.7779192735279049,0.2618259738293311
230,0,0,0,0,0,0.9352382458778858,0.7792784456634057,0.2640275150059019
231,0,0,0,0,0,0.9354684491348133,0.7806902600936998,0.2662957468867149
232,0,0,0,0,0,0.9356528068414883,0.7822246240892802,0.26863303593475074
233,0,0,0,0,0,0.9358205515760407,0.7837230733237456,0.2709341735495695
234,0,0,0,0,0,0.935969647049623,0.7849983526412367,0.2728274835291104
235,0,0,0,0,0,0.936115724370401,0.7862327344278708,0.27478047870602684
236,0,0,0,0,0,0.9362409450758076,0.787445270472536,0.2767957874713095
237,0,0,0,0,0,0.936332042414439,0.7886780585271008,0.27887604457855397
238,0,0,0,0,0,0.9363946476974018,0.7899372338406297,0.28102389206632333
239,0,0,0,0,0,0.9364171654507357,0.7911519252482131,0.28324197707182797
240,0,0,0,0,0,0.9364230008368196,0.7922866388789422,0.28553295170768533
241,0,0,0,0,0,0.9363661524577958,0.79335853665317,0.2878994851045983
242,0,0,0,0,0,0.9362896379638943,0.7944730302091888,0.2903442134918069
243,0,0,0,0,0,0.9361366349164303,0.7954732779965502,0.29286981132647033
244,0,0,0,0,0,0.9359283054742464,0.7964556282852262,0.2952911320131026
245,0,0,0,0,0,0.9356691933041241,0.7974202445629934,0.2974741311833737
246,0,0,0,0,0,0.9353238234606037,0.7983713895933909,0.2997318827465636
247,0,0,0,0,0,0.9349423862823172,0.7992552677834376,0.30206726995258426
248,0,0,0,0,0,0.9344871949888427,0.8000976858761097,0.30448317192439434
249,0,0,0,0,0,0.9340208802662483,0.800931644729992,0.30698246392767403
250,0,0,0,0,0,0.93349544913668,0.8123013114855796,0.3095680277649011
